STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
KCK,H,20,FLOW,20190809 1200,20190809 1200,3, ,CFS
KCK,H,20,FLOW,20190809 1300,20190809 1300,---, ,CFS
KCK,H,20,FLOW,20190809 1400,20190809 1400,3, ,CFS
KCK,H,20,FLOW,20190809 1500,20190809 1500,3, ,CFS
KCK,H,20,FLOW,20190809 1600,20190809 1600,3, ,CFS
KCK,H,20,FLOW,20190809 1700,20190809 1700,3, ,CFS
KCK,H,20,FLOW,20190809 1800,20190809 1800,3, ,CFS
KCK,H,20,FLOW,20190809 1900,20190809 1900,3, ,CFS
KCK,H,20,FLOW,20190809 2000,20190809 2000,3, ,CFS
KCK,H,20,FLOW,20190809 2100,20190809 2100,3, ,CFS
KCK,H,20,FLOW,20190809 2200,20190809 2200,3, ,CFS
KCK,H,20,FLOW,20190809 2300,20190809 2300,3, ,CFS
KCK,H,20,FLOW,20190810 0000,20190810 0000,3, ,CFS
KCK,H,20,FLOW,20190810 0100,20190810 0100,3, ,CFS
KCK,H,20,FLOW,20190810 0200,20190810 0200,3, ,CFS
KCK,H,20,FLOW,20190810 0300,20190810 0300,3, ,CFS
KCK,H,20,FLOW,20190810 0400,20190810 0400,3, ,CFS
KCK,H,20,FLOW,20190810 0500,20190810 0500,3, ,CFS
KCK,H,20,FLOW,20190810 0600,20190810 0600,3, ,CFS
KCK,H,20,FLOW,20190810 0700,20190810 0700,3, ,CFS
KCK,H,20,FLOW,20190810 0800,20190810 0800,3, ,CFS
KCK,H,20,FLOW,20190810 0900,20190810 0900,3, ,CFS
KCK,H,20,FLOW,20190810 1000,20190810 1000,3, ,CFS
KCK,H,20,FLOW,20190810 1100,20190810 1100,3, ,CFS
KCK,H,20,FLOW,20190810 1200,20190810 1200,3, ,CFS
KCK,H,20,FLOW,20190810 1300,20190810 1300,3, ,CFS
KCK,H,20,FLOW,20190810 1400,20190810 1400,3, ,CFS
KCK,H,20,FLOW,20190810 1500,20190810 1500,3, ,CFS
KCK,H,20,FLOW,20190810 1600,20190810 1600,3, ,CFS
KCK,H,20,FLOW,20190810 1700,20190810 1700,3, ,CFS
KCK,H,20,FLOW,20190810 1800,20190810 1800,3, ,CFS
KCK,H,20,FLOW,20190810 1900,20190810 1900,3, ,CFS
KCK,H,20,FLOW,20190810 2000,20190810 2000,3, ,CFS
KCK,H,20,FLOW,20190810 2100,20190810 2100,3, ,CFS
KCK,H,20,FLOW,20190810 2200,20190810 2200,3, ,CFS
KCK,H,20,FLOW,20190810 2300,20190810 2300,3, ,CFS
KCK,H,20,FLOW,20190811 0000,20190811 0000,3, ,CFS
KCK,H,20,FLOW,20190811 0100,20190811 0100,3, ,CFS
KCK,H,20,FLOW,20190811 0200,20190811 0200,3, ,CFS
KCK,H,20,FLOW,20190811 0300,20190811 0300,3, ,CFS
KCK,H,20,FLOW,20190811 0400,20190811 0400,3, ,CFS
KCK,H,20,FLOW,20190811 0500,20190811 0500,3, ,CFS
KCK,H,20,FLOW,20190811 0600,20190811 0600,3, ,CFS
KCK,H,20,FLOW,20190811 0700,20190811 0700,3, ,CFS
KCK,H,20,FLOW,20190811 0800,20190811 0800,3, ,CFS
KCK,H,20,FLOW,20190811 0900,20190811 0900,3, ,CFS
KCK,H,20,FLOW,20190811 1000,20190811 1000,3, ,CFS
KCK,H,20,FLOW,20190811 1100,20190811 1100,3, ,CFS
KCK,H,20,FLOW,20190811 1200,20190811 1200,3, ,CFS
KCK,H,20,FLOW,20190811 1300,20190811 1300,3, ,CFS
KCK,H,20,FLOW,20190811 1400,20190811 1400,3, ,CFS
KCK,H,20,FLOW,20190811 1500,20190811 1500,3, ,CFS
KCK,H,20,FLOW,20190811 1600,20190811 1600,3, ,CFS
KCK,H,20,FLOW,20190811 1700,20190811 1700,3, ,CFS
KCK,H,20,FLOW,20190811 1800,20190811 1800,3, ,CFS
KCK,H,20,FLOW,20190811 1900,20190811 1900,3, ,CFS
KCK,H,20,FLOW,20190811 2000,20190811 2000,3, ,CFS
KCK,H,20,FLOW,20190811 2100,20190811 2100,3, ,CFS
KCK,H,20,FLOW,20190811 2200,20190811 2200,3, ,CFS
KCK,H,20,FLOW,20190811 2300,20190811 2300,3, ,CFS
KCK,H,20,FLOW,20190812 0000,20190812 0000,3, ,CFS
KCK,H,20,FLOW,20190812 0100,20190812 0100,3, ,CFS
KCK,H,20,FLOW,20190812 0200,20190812 0200,3, ,CFS
KCK,H,20,FLOW,20190812 0300,20190812 0300,3, ,CFS
KCK,H,20,FLOW,20190812 0400,20190812 0400,3, ,CFS
KCK,H,20,FLOW,20190812 0500,20190812 0500,3, ,CFS
KCK,H,20,FLOW,20190812 0600,20190812 0600,3, ,CFS
KCK,H,20,FLOW,20190812 0700,20190812 0700,3, ,CFS
KCK,H,20,FLOW,20190812 0800,20190812 0800,3, ,CFS
KCK,H,20,FLOW,20190812 0900,20190812 0900,3, ,CFS
KCK,H,20,FLOW,20190812 1000,20190812 1000,3, ,CFS
KCK,H,20,FLOW,20190812 1100,20190812 1100,3, ,CFS
KCK,H,20,FLOW,20190812 1200,20190812 1200,3, ,CFS
KCK,H,20,FLOW,20190812 1300,20190812 1300,3, ,CFS
KCK,H,20,FLOW,20190812 1400,20190812 1400,3, ,CFS
KCK,H,20,FLOW,20190812 1500,20190812 1500,3, ,CFS
KCK,H,20,FLOW,20190812 1600,20190812 1600,3, ,CFS
KCK,H,20,FLOW,20190812 1700,20190812 1700,3, ,CFS
KCK,H,20,FLOW,20190812 1800,20190812 1800,3, ,CFS
KCK,H,20,FLOW,20190812 1900,20190812 1900,3, ,CFS
KCK,H,20,FLOW,20190812 2000,20190812 2000,3, ,CFS
KCK,H,20,FLOW,20190812 2100,20190812 2100,3, ,CFS
KCK,H,20,FLOW,20190812 2200,20190812 2200,3, ,CFS
KCK,H,20,FLOW,20190812 2300,20190812 2300,3, ,CFS
KCK,H,20,FLOW,20190813 0000,20190813 0000,3, ,CFS
KCK,H,20,FLOW,20190813 0100,20190813 0100,3, ,CFS
KCK,H,20,FLOW,20190813 0200,20190813 0200,3, ,CFS
KCK,H,20,FLOW,20190813 0300,20190813 0300,3, ,CFS
KCK,H,20,FLOW,20190813 0400,20190813 0400,3, ,CFS
KCK,H,20,FLOW,20190813 0500,20190813 0500,3, ,CFS
KCK,H,20,FLOW,20190813 0600,20190813 0600,3, ,CFS
KCK,H,20,FLOW,20190813 0700,20190813 0700,3, ,CFS
KCK,H,20,FLOW,20190813 0800,20190813 0800,3, ,CFS
KCK,H,20,FLOW,20190813 0900,20190813 0900,3, ,CFS
KCK,H,20,FLOW,20190813 1000,20190813 1000,3, ,CFS
KCK,H,20,FLOW,20190813 1100,20190813 1100,3, ,CFS
KCK,H,20,FLOW,20190813 1200,20190813 1200,3, ,CFS
KCK,H,20,FLOW,20190813 1300,20190813 1300,3, ,CFS
KCK,H,20,FLOW,20190813 1400,20190813 1400,3, ,CFS
KCK,H,20,FLOW,20190813 1500,20190813 1500,3, ,CFS
KCK,H,20,FLOW,20190813 1600,20190813 1600,3, ,CFS
KCK,H,20,FLOW,20190813 1700,20190813 1700,3, ,CFS
KCK,H,20,FLOW,20190813 1800,20190813 1800,3, ,CFS
KCK,H,20,FLOW,20190813 1900,20190813 1900,3, ,CFS
KCK,H,20,FLOW,20190813 2000,20190813 2000,3, ,CFS
KCK,H,20,FLOW,20190813 2100,20190813 2100,3, ,CFS
KCK,H,20,FLOW,20190813 2200,20190813 2200,3, ,CFS
KCK,H,20,FLOW,20190813 2300,20190813 2300,3, ,CFS
KCK,H,20,FLOW,20190814 0000,20190814 0000,3, ,CFS
KCK,H,20,FLOW,20190814 0100,20190814 0100,3, ,CFS
KCK,H,20,FLOW,20190814 0200,20190814 0200,3, ,CFS
KCK,H,20,FLOW,20190814 0300,20190814 0300,3, ,CFS
KCK,H,20,FLOW,20190814 0400,20190814 0400,3, ,CFS
KCK,H,20,FLOW,20190814 0500,20190814 0500,3, ,CFS
KCK,H,20,FLOW,20190814 0600,20190814 0600,3, ,CFS
KCK,H,20,FLOW,20190814 0700,20190814 0700,3, ,CFS
KCK,H,20,FLOW,20190814 0800,20190814 0800,3, ,CFS
KCK,H,20,FLOW,20190814 0900,20190814 0900,3, ,CFS
KCK,H,20,FLOW,20190814 1000,20190814 1000,3, ,CFS
KCK,H,20,FLOW,20190814 1100,20190814 1100,3, ,CFS
KCK,H,20,FLOW,20190814 1200,20190814 1200,3, ,CFS
KCK,H,20,FLOW,20190814 1300,20190814 1300,3, ,CFS
KCK,H,20,FLOW,20190814 1400,20190814 1400,3, ,CFS
KCK,H,20,FLOW,20190814 1500,20190814 1500,3, ,CFS
KCK,H,20,FLOW,20190814 1600,20190814 1600,3, ,CFS
KCK,H,20,FLOW,20190814 1700,20190814 1700,3, ,CFS
KCK,H,20,FLOW,20190814 1800,20190814 1800,3, ,CFS
KCK,H,20,FLOW,20190814 1900,20190814 1900,3, ,CFS
KCK,H,20,FLOW,20190814 2000,20190814 2000,3, ,CFS
KCK,H,20,FLOW,20190814 2100,20190814 2100,3, ,CFS
KCK,H,20,FLOW,20190814 2200,20190814 2200,3, ,CFS
KCK,H,20,FLOW,20190814 2300,20190814 2300,3, ,CFS
KCK,H,20,FLOW,20190815 0000,20190815 0000,3, ,CFS
KCK,H,20,FLOW,20190815 0100,20190815 0100,3, ,CFS
KCK,H,20,FLOW,20190815 0200,20190815 0200,3, ,CFS
KCK,H,20,FLOW,20190815 0300,20190815 0300,3, ,CFS
KCK,H,20,FLOW,20190815 0400,20190815 0400,3, ,CFS
KCK,H,20,FLOW,20190815 0500,20190815 0500,3, ,CFS
KCK,H,20,FLOW,20190815 0600,20190815 0600,3, ,CFS
KCK,H,20,FLOW,20190815 0700,20190815 0700,3, ,CFS
KCK,H,20,FLOW,20190815 0800,20190815 0800,3, ,CFS
KCK,H,20,FLOW,20190815 0900,20190815 0900,3, ,CFS
KCK,H,20,FLOW,20190815 1000,20190815 1000,3, ,CFS
KCK,H,20,FLOW,20190815 1100,20190815 1100,3, ,CFS
KCK,H,20,FLOW,20190815 1200,20190815 1200,3, ,CFS
KCK,H,20,FLOW,20190815 1300,20190815 1300,3, ,CFS
KCK,H,20,FLOW,20190815 1400,20190815 1400,3, ,CFS
KCK,H,20,FLOW,20190815 1500,20190815 1500,3, ,CFS
KCK,H,20,FLOW,20190815 1600,20190815 1600,3, ,CFS
KCK,H,20,FLOW,20190815 1700,20190815 1700,3, ,CFS
KCK,H,20,FLOW,20190815 1800,20190815 1800,3, ,CFS
KCK,H,20,FLOW,20190815 1900,20190815 1900,3, ,CFS
KCK,H,20,FLOW,20190815 2000,20190815 2000,3, ,CFS
KCK,H,20,FLOW,20190815 2100,20190815 2100,3, ,CFS
KCK,H,20,FLOW,20190815 2200,20190815 2200,3, ,CFS
KCK,H,20,FLOW,20190815 2300,20190815 2300,3, ,CFS
KCK,H,20,FLOW,20190816 0000,20190816 0000,3, ,CFS
KCK,H,20,FLOW,20190816 0100,20190816 0100,3, ,CFS
KCK,H,20,FLOW,20190816 0200,20190816 0200,3, ,CFS
KCK,H,20,FLOW,20190816 0300,20190816 0300,3, ,CFS
KCK,H,20,FLOW,20190816 0400,20190816 0400,3, ,CFS
KCK,H,20,FLOW,20190816 0500,20190816 0500,3, ,CFS
KCK,H,20,FLOW,20190816 0600,20190816 0600,3, ,CFS
KCK,H,20,FLOW,20190816 0700,20190816 0700,3, ,CFS
KCK,H,20,FLOW,20190816 0800,20190816 0800,3, ,CFS
KCK,H,20,FLOW,20190816 0900,20190816 0900,3, ,CFS
KCK,H,20,FLOW,20190816 1000,20190816 1000,3, ,CFS
KCK,H,20,FLOW,20190816 1100,20190816 1100,3, ,CFS
KCK,H,20,FLOW,20190816 1200,20190816 1200,3, ,CFS
KCK,H,20,FLOW,20190816 1300,20190816 1300,3, ,CFS
KCK,H,20,FLOW,20190816 1400,20190816 1400,3, ,CFS
KCK,H,20,FLOW,20190816 1500,20190816 1500,3, ,CFS
KCK,H,20,FLOW,20190816 1600,20190816 1600,3, ,CFS
KCK,H,20,FLOW,20190816 1700,20190816 1700,3, ,CFS
KCK,H,20,FLOW,20190816 1800,20190816 1800,3, ,CFS
KCK,H,20,FLOW,20190816 1900,20190816 1900,3, ,CFS
KCK,H,20,FLOW,20190816 2000,20190816 2000,3, ,CFS
KCK,H,20,FLOW,20190816 2100,20190816 2100,3, ,CFS
KCK,H,20,FLOW,20190816 2200,20190816 2200,3, ,CFS
KCK,H,20,FLOW,20190816 2300,20190816 2300,3, ,CFS
KCK,H,20,FLOW,20190817 0000,20190817 0000,3, ,CFS
KCK,H,20,FLOW,20190817 0100,20190817 0100,3, ,CFS
KCK,H,20,FLOW,20190817 0200,20190817 0200,3, ,CFS
KCK,H,20,FLOW,20190817 0300,20190817 0300,3, ,CFS
KCK,H,20,FLOW,20190817 0400,20190817 0400,3, ,CFS
KCK,H,20,FLOW,20190817 0500,20190817 0500,3, ,CFS
KCK,H,20,FLOW,20190817 0600,20190817 0600,3, ,CFS
KCK,H,20,FLOW,20190817 0700,20190817 0700,3, ,CFS
KCK,H,20,FLOW,20190817 0800,20190817 0800,3, ,CFS
KCK,H,20,FLOW,20190817 0900,20190817 0900,3, ,CFS
KCK,H,20,FLOW,20190817 1000,20190817 1000,3, ,CFS
KCK,H,20,FLOW,20190817 1100,20190817 1100,3, ,CFS
KCK,H,20,FLOW,20190817 1200,20190817 1200,3, ,CFS
KCK,H,20,FLOW,20190817 1300,20190817 1300,3, ,CFS
KCK,H,20,FLOW,20190817 1400,20190817 1400,3, ,CFS
KCK,H,20,FLOW,20190817 1500,20190817 1500,3, ,CFS
KCK,H,20,FLOW,20190817 1600,20190817 1600,3, ,CFS
KCK,H,20,FLOW,20190817 1700,20190817 1700,3, ,CFS
KCK,H,20,FLOW,20190817 1800,20190817 1800,3, ,CFS
KCK,H,20,FLOW,20190817 1900,20190817 1900,3, ,CFS
KCK,H,20,FLOW,20190817 2000,20190817 2000,3, ,CFS
KCK,H,20,FLOW,20190817 2100,20190817 2100,3, ,CFS
KCK,H,20,FLOW,20190817 2200,20190817 2200,3, ,CFS
KCK,H,20,FLOW,20190817 2300,20190817 2300,3, ,CFS
KCK,H,20,FLOW,20190818 0000,20190818 0000,3, ,CFS
KCK,H,20,FLOW,20190818 0100,20190818 0100,3, ,CFS
KCK,H,20,FLOW,20190818 0200,20190818 0200,3, ,CFS
KCK,H,20,FLOW,20190818 0300,20190818 0300,3, ,CFS
KCK,H,20,FLOW,20190818 0400,20190818 0400,3, ,CFS
KCK,H,20,FLOW,20190818 0500,20190818 0500,3, ,CFS
KCK,H,20,FLOW,20190818 0600,20190818 0600,3, ,CFS
KCK,H,20,FLOW,20190818 0700,20190818 0700,3, ,CFS
KCK,H,20,FLOW,20190818 0800,20190818 0800,3, ,CFS
KCK,H,20,FLOW,20190818 0900,20190818 0900,3, ,CFS
KCK,H,20,FLOW,20190818 1000,20190818 1000,3, ,CFS
KCK,H,20,FLOW,20190818 1100,20190818 1100,3, ,CFS
KCK,H,20,FLOW,20190818 1200,20190818 1200,3, ,CFS
KCK,H,20,FLOW,20190818 1300,20190818 1300,3, ,CFS
KCK,H,20,FLOW,20190818 1400,20190818 1400,3, ,CFS
KCK,H,20,FLOW,20190818 1500,20190818 1500,3, ,CFS
KCK,H,20,FLOW,20190818 1600,20190818 1600,3, ,CFS
KCK,H,20,FLOW,20190818 1700,20190818 1700,3, ,CFS
KCK,H,20,FLOW,20190818 1800,20190818 1800,3, ,CFS
KCK,H,20,FLOW,20190818 1900,20190818 1900,3, ,CFS
KCK,H,20,FLOW,20190818 2000,20190818 2000,3, ,CFS
KCK,H,20,FLOW,20190818 2100,20190818 2100,3, ,CFS
KCK,H,20,FLOW,20190818 2200,20190818 2200,3, ,CFS
KCK,H,20,FLOW,20190818 2300,20190818 2300,3, ,CFS
KCK,H,20,FLOW,20190819 0000,20190819 0000,3, ,CFS
KCK,H,20,FLOW,20190819 0100,20190819 0100,3, ,CFS
KCK,H,20,FLOW,20190819 0200,20190819 0200,3, ,CFS
KCK,H,20,FLOW,20190819 0300,20190819 0300,3, ,CFS
KCK,H,20,FLOW,20190819 0400,20190819 0400,3, ,CFS
KCK,H,20,FLOW,20190819 0500,20190819 0500,3, ,CFS
KCK,H,20,FLOW,20190819 0600,20190819 0600,3, ,CFS
KCK,H,20,FLOW,20190819 0700,20190819 0700,3, ,CFS
KCK,H,20,FLOW,20190819 0800,20190819 0800,3, ,CFS
KCK,H,20,FLOW,20190819 0900,20190819 0900,3, ,CFS
KCK,H,20,FLOW,20190819 1000,20190819 1000,3, ,CFS
KCK,H,20,FLOW,20190819 1100,20190819 1100,3, ,CFS
KCK,H,20,FLOW,20190819 1200,20190819 1200,3, ,CFS
KCK,H,20,FLOW,20190819 1300,20190819 1300,3, ,CFS
KCK,H,20,FLOW,20190819 1400,20190819 1400,3, ,CFS
KCK,H,20,FLOW,20190819 1500,20190819 1500,3, ,CFS
KCK,H,20,FLOW,20190819 1600,20190819 1600,3, ,CFS
KCK,H,20,FLOW,20190819 1700,20190819 1700,3, ,CFS
KCK,H,20,FLOW,20190819 1800,20190819 1800,3, ,CFS
KCK,H,20,FLOW,20190819 1900,20190819 1900,3, ,CFS
KCK,H,20,FLOW,20190819 2000,20190819 2000,3, ,CFS
KCK,H,20,FLOW,20190819 2100,20190819 2100,3, ,CFS
KCK,H,20,FLOW,20190819 2200,20190819 2200,3, ,CFS
KCK,H,20,FLOW,20190819 2300,20190819 2300,3, ,CFS
KCK,H,20,FLOW,20190820 0000,20190820 0000,3, ,CFS
KCK,H,20,FLOW,20190820 0100,20190820 0100,3, ,CFS
KCK,H,20,FLOW,20190820 0200,20190820 0200,3, ,CFS
KCK,H,20,FLOW,20190820 0300,20190820 0300,3, ,CFS
KCK,H,20,FLOW,20190820 0400,20190820 0400,3, ,CFS
KCK,H,20,FLOW,20190820 0500,20190820 0500,3, ,CFS
KCK,H,20,FLOW,20190820 0600,20190820 0600,3, ,CFS
KCK,H,20,FLOW,20190820 0700,20190820 0700,3, ,CFS
KCK,H,20,FLOW,20190820 0800,20190820 0800,3, ,CFS
KCK,H,20,FLOW,20190820 0900,20190820 0900,3, ,CFS
KCK,H,20,FLOW,20190820 1000,20190820 1000,3, ,CFS
KCK,H,20,FLOW,20190820 1100,20190820 1100,3, ,CFS
KCK,H,20,FLOW,20190820 1200,20190820 1200,3, ,CFS
KCK,H,20,FLOW,20190820 1300,20190820 1300,3, ,CFS
KCK,H,20,FLOW,20190820 1400,20190820 1400,3, ,CFS
KCK,H,20,FLOW,20190820 1500,20190820 1500,3, ,CFS
KCK,H,20,FLOW,20190820 1600,20190820 1600,3, ,CFS
KCK,H,20,FLOW,20190820 1700,20190820 1700,3, ,CFS
KCK,H,20,FLOW,20190820 1800,20190820 1800,3, ,CFS
KCK,H,20,FLOW,20190820 1900,20190820 1900,3, ,CFS
KCK,H,20,FLOW,20190820 2000,20190820 2000,3, ,CFS
KCK,H,20,FLOW,20190820 2100,20190820 2100,3, ,CFS
KCK,H,20,FLOW,20190820 2200,20190820 2200,3, ,CFS
KCK,H,20,FLOW,20190820 2300,20190820 2300,3, ,CFS
KCK,H,20,FLOW,20190821 0000,20190821 0000,3, ,CFS
KCK,H,20,FLOW,20190821 0100,20190821 0100,3, ,CFS
KCK,H,20,FLOW,20190821 0200,20190821 0200,3, ,CFS
KCK,H,20,FLOW,20190821 0300,20190821 0300,3, ,CFS
KCK,H,20,FLOW,20190821 0400,20190821 0400,3, ,CFS
KCK,H,20,FLOW,20190821 0500,20190821 0500,3, ,CFS
KCK,H,20,FLOW,20190821 0600,20190821 0600,3, ,CFS
KCK,H,20,FLOW,20190821 0700,20190821 0700,3, ,CFS
KCK,H,20,FLOW,20190821 0800,20190821 0800,3, ,CFS
KCK,H,20,FLOW,20190821 0900,20190821 0900,3, ,CFS
KCK,H,20,FLOW,20190821 1000,20190821 1000,3, ,CFS
KCK,H,20,FLOW,20190821 1100,20190821 1100,3, ,CFS
KCK,H,20,FLOW,20190821 1200,20190821 1200,3, ,CFS
KCK,H,20,FLOW,20190821 1300,20190821 1300,3, ,CFS
KCK,H,20,FLOW,20190821 1400,20190821 1400,3, ,CFS
KCK,H,20,FLOW,20190821 1500,20190821 1500,3, ,CFS
KCK,H,20,FLOW,20190821 1600,20190821 1600,3, ,CFS
KCK,H,20,FLOW,20190821 1700,20190821 1700,3, ,CFS
KCK,H,20,FLOW,20190821 1800,20190821 1800,3, ,CFS
KCK,H,20,FLOW,20190821 1900,20190821 1900,3, ,CFS
KCK,H,20,FLOW,20190821 2000,20190821 2000,3, ,CFS
KCK,H,20,FLOW,20190821 2100,20190821 2100,3, ,CFS
KCK,H,20,FLOW,20190821 2200,20190821 2200,3, ,CFS
KCK,H,20,FLOW,20190821 2300,20190821 2300,3, ,CFS
KCK,H,20,FLOW,20190822 0000,20190822 0000,3, ,CFS
KCK,H,20,FLOW,20190822 0100,20190822 0100,3, ,CFS
KCK,H,20,FLOW,20190822 0200,20190822 0200,3, ,CFS
KCK,H,20,FLOW,20190822 0300,20190822 0300,3, ,CFS
KCK,H,20,FLOW,20190822 0400,20190822 0400,3, ,CFS
KCK,H,20,FLOW,20190822 0500,20190822 0500,3, ,CFS
KCK,H,20,FLOW,20190822 0600,20190822 0600,3, ,CFS
KCK,H,20,FLOW,20190822 0700,20190822 0700,3, ,CFS
KCK,H,20,FLOW,20190822 0800,20190822 0800,3, ,CFS
KCK,H,20,FLOW,20190822 0900,20190822 0900,3, ,CFS
KCK,H,20,FLOW,20190822 1000,20190822 1000,3, ,CFS
KCK,H,20,FLOW,20190822 1100,20190822 1100,3, ,CFS
KCK,H,20,FLOW,20190822 1200,20190822 1200,3, ,CFS
KCK,H,20,FLOW,20190822 1300,20190822 1300,3, ,CFS
KCK,H,20,FLOW,20190822 1400,20190822 1400,3, ,CFS
KCK,H,20,FLOW,20190822 1500,20190822 1500,3, ,CFS
KCK,H,20,FLOW,20190822 1600,20190822 1600,3, ,CFS
KCK,H,20,FLOW,20190822 1700,20190822 1700,3, ,CFS
KCK,H,20,FLOW,20190822 1800,20190822 1800,3, ,CFS
KCK,H,20,FLOW,20190822 1900,20190822 1900,3, ,CFS
KCK,H,20,FLOW,20190822 2000,20190822 2000,3, ,CFS
KCK,H,20,FLOW,20190822 2100,20190822 2100,3, ,CFS
KCK,H,20,FLOW,20190822 2200,20190822 2200,3, ,CFS
KCK,H,20,FLOW,20190822 2300,20190822 2300,3, ,CFS
KCK,H,20,FLOW,20190823 0000,20190823 0000,3, ,CFS
KCK,H,20,FLOW,20190823 0100,20190823 0100,3, ,CFS
KCK,H,20,FLOW,20190823 0200,20190823 0200,3, ,CFS
KCK,H,20,FLOW,20190823 0300,20190823 0300,3, ,CFS
KCK,H,20,FLOW,20190823 0400,20190823 0400,3, ,CFS
KCK,H,20,FLOW,20190823 0500,20190823 0500,3, ,CFS
KCK,H,20,FLOW,20190823 0600,20190823 0600,3, ,CFS
KCK,H,20,FLOW,20190823 0700,20190823 0700,3, ,CFS
KCK,H,20,FLOW,20190823 0800,20190823 0800,3, ,CFS
KCK,H,20,FLOW,20190823 0900,20190823 0900,3, ,CFS
KCK,H,20,FLOW,20190823 1000,20190823 1000,3, ,CFS
KCK,H,20,FLOW,20190823 1100,20190823 1100,3, ,CFS
KCK,H,20,FLOW,20190823 1200,20190823 1200,3, ,CFS
KCK,H,20,FLOW,20190823 1300,20190823 1300,3, ,CFS
KCK,H,20,FLOW,20190823 1400,20190823 1400,3, ,CFS
KCK,H,20,FLOW,20190823 1500,20190823 1500,3, ,CFS
KCK,H,20,FLOW,20190823 1600,20190823 1600,3, ,CFS
KCK,H,20,FLOW,20190823 1700,20190823 1700,3, ,CFS
KCK,H,20,FLOW,20190823 1800,20190823 1800,3, ,CFS
KCK,H,20,FLOW,20190823 1900,20190823 1900,3, ,CFS
KCK,H,20,FLOW,20190823 2000,20190823 2000,3, ,CFS
KCK,H,20,FLOW,20190823 2100,20190823 2100,3, ,CFS
KCK,H,20,FLOW,20190823 2200,20190823 2200,3, ,CFS
KCK,H,20,FLOW,20190823 2300,20190823 2300,3, ,CFS
KCK,H,20,FLOW,20190824 0000,20190824 0000,3, ,CFS
KCK,H,20,FLOW,20190824 0100,20190824 0100,3, ,CFS
KCK,H,20,FLOW,20190824 0200,20190824 0200,3, ,CFS
KCK,H,20,FLOW,20190824 0300,20190824 0300,3, ,CFS
KCK,H,20,FLOW,20190824 0400,20190824 0400,3, ,CFS
KCK,H,20,FLOW,20190824 0500,20190824 0500,3, ,CFS
KCK,H,20,FLOW,20190824 0600,20190824 0600,3, ,CFS
KCK,H,20,FLOW,20190824 0700,20190824 0700,3, ,CFS
KCK,H,20,FLOW,20190824 0800,20190824 0800,3, ,CFS
KCK,H,20,FLOW,20190824 0900,20190824 0900,3, ,CFS
KCK,H,20,FLOW,20190824 1000,20190824 1000,3, ,CFS
KCK,H,20,FLOW,20190824 1100,20190824 1100,3, ,CFS
KCK,H,20,FLOW,20190824 1200,20190824 1200,3, ,CFS
KCK,H,20,FLOW,20190824 1300,20190824 1300,3, ,CFS
KCK,H,20,FLOW,20190824 1400,20190824 1400,3, ,CFS
KCK,H,20,FLOW,20190824 1500,20190824 1500,3, ,CFS
KCK,H,20,FLOW,20190824 1600,20190824 1600,3, ,CFS
KCK,H,20,FLOW,20190824 1700,20190824 1700,3, ,CFS
KCK,H,20,FLOW,20190824 1800,20190824 1800,3, ,CFS
KCK,H,20,FLOW,20190824 1900,20190824 1900,3, ,CFS
KCK,H,20,FLOW,20190824 2000,20190824 2000,3, ,CFS
KCK,H,20,FLOW,20190824 2100,20190824 2100,3, ,CFS
KCK,H,20,FLOW,20190824 2200,20190824 2200,3, ,CFS
KCK,H,20,FLOW,20190824 2300,20190824 2300,3, ,CFS
KCK,H,20,FLOW,20190825 0000,20190825 0000,3, ,CFS
KCK,H,20,FLOW,20190825 0100,20190825 0100,3, ,CFS
KCK,H,20,FLOW,20190825 0200,20190825 0200,3, ,CFS
KCK,H,20,FLOW,20190825 0300,20190825 0300,3, ,CFS
KCK,H,20,FLOW,20190825 0400,20190825 0400,3, ,CFS
KCK,H,20,FLOW,20190825 0500,20190825 0500,3, ,CFS
KCK,H,20,FLOW,20190825 0600,20190825 0600,3, ,CFS
KCK,H,20,FLOW,20190825 0700,20190825 0700,3, ,CFS
KCK,H,20,FLOW,20190825 0800,20190825 0800,3, ,CFS
KCK,H,20,FLOW,20190825 0900,20190825 0900,3, ,CFS
KCK,H,20,FLOW,20190825 1000,20190825 1000,3, ,CFS
KCK,H,20,FLOW,20190825 1100,20190825 1100,3, ,CFS
KCK,H,20,FLOW,20190825 1200,20190825 1200,3, ,CFS
KCK,H,20,FLOW,20190825 1300,20190825 1300,3, ,CFS
KCK,H,20,FLOW,20190825 1400,20190825 1400,3, ,CFS
KCK,H,20,FLOW,20190825 1500,20190825 1500,3, ,CFS
KCK,H,20,FLOW,20190825 1600,20190825 1600,3, ,CFS
KCK,H,20,FLOW,20190825 1700,20190825 1700,3, ,CFS
KCK,H,20,FLOW,20190825 1800,20190825 1800,3, ,CFS
KCK,H,20,FLOW,20190825 1900,20190825 1900,3, ,CFS
KCK,H,20,FLOW,20190825 2000,20190825 2000,3, ,CFS
KCK,H,20,FLOW,20190825 2100,20190825 2100,3, ,CFS
KCK,H,20,FLOW,20190825 2200,20190825 2200,3, ,CFS
KCK,H,20,FLOW,20190825 2300,20190825 2300,3, ,CFS
KCK,H,20,FLOW,20190826 0000,20190826 0000,3, ,CFS
KCK,H,20,FLOW,20190826 0100,20190826 0100,3, ,CFS
